ФИО,Учитель,Школа,Класс,Параллель,Сектор,Статус,Задание,Топик,Сложность,Балл,Макс,Уровень_ученика
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,3,Сложение в пределах 100,2,1,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,4,Вычитание в пределах 100,2,0,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,5,Разрядный состав числа,2,2,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,6,Сложение с переходом через десяток,2,2,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,7,Вычитание с переходом через десяток,2,1,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,8,Таблица умножения,2,1,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,9,Деление,2,1,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,10,Порядок действий,2,1,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,11,Текстовая задача,2,1,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,12,Составная задача (2 действия),3,1,3,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,13,Геометрические фигуры,1,1,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,14,Периметр,3,0,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,15,Единицы измерения,2,1,2,недостаточный
Полина Смирнов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,16,Логическая задача,3,2,2,недостаточный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,1,Числа и счёт,1,1,1,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,2,Сравнение чисел,1,1,1,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,3,Сложение в пределах 100,2,1,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,4,Вычитание в пределах 100,2,1,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,5,Разрядный состав числа,2,2,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,6,Сложение с переходом через десяток,2,1,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,7,Вычитание с переходом через десяток,2,2,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,8,Таблица умножения,2,1,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,9,Деление,2,1,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,10,Порядок действий,2,2,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,11,Текстовая задача,2,0,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,12,Составная задача (2 действия),3,3,3,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,13,Геометрические фигуры,1,1,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,14,Периметр,3,1,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,15,Единицы измерения,2,2,2,удовлетворительный
Тимур Петрова,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,16,Логическая задача,3,0,2,удовлетворительный
Полина Соколов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,1,Числа и счёт,1,1,1,базовый
Полина Соколов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,2,Сравнение чисел,1,0,1,базовый
Полина Соколов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,3,Сложение в пределах 100,2,0,2,базовый
Полина Соколов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,4,Вычитание в пределах 100,2,1,2,базовый
Полина Соколов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,5,Разрядный состав числа,2,2,2,базовый
Полина Соколов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,6,Сложение с переходом через десяток,2,2,2,базовый
Полина Соколов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,7,Вычитание с переходом через десяток,2,2,2,базовый
Полина Соколов,Учитель 15,Гимназия №7,3Б,3,RU,не в проекте,8,Таблица умножения,2,0,2,базовый
